PREŠOVSKÝ  KRAJ ;;;;;;;;;;;;;;;;;;;;;;;;;
;;Charakteristiky osídlenia;;;;;Infraštruktúra v rómskych osídleniach;;;;;;Infraštruktúra majority;;;;Obydlia v rómskych osídleniach;;;;;;Obyvatelia rómskych osídlení;;
;;;;;;;Dostupnosť inžinierskych sietí;;;;Verejné osvetlenie;Prístupová cesta;Dostupnosť inžinierskych sietí v obci;;;;Celkový počet obydlí;Podiel legálnych obydlí;Podiel obydlí napojených na inžinierske siete;;;;Počet obyvateľov   ;;Podiel na celkovom počte obyvateľov
Názov obce;Mesto/ obec;Lokalizácia osídlenia;Poloha osídlenia;Vzdialenosť osídlenia (v m);Bariéra;Vysporiadanosť pozemkov;Vodovod ;Kanalizácia;Elektrina;Plyn;;;Vodovod;Kanalizácia;Elektrina;Plyn;;;Vodovod;Kanalizácia;Plyn;Elektrina;V osídlení;Pripadajúcich na jedno obydlie;
Marhaň;obec;;;;;;;;;;;;nie;nie;áno;áno;14;28.6;21.4;0.0;21.4;*;157;11.2;17.4
Marhaň;obec;extravilán;mimo obce;100;;nevysporiadané;nie;nie;áno;nie;áno;iná;;;;;11;9.1;0.0;0.0;0.0;*;140;12.7;
Marhaň;obec;intravilán;integrované/rozptýlené;;;vysporiadané;nie;nie;áno;áno;áno;;;;;;3;100.0;100.0;0.0;100.0;100.0;17;5.7;
Nižná Polianka;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;áno;áno;;áno;nie;áno;áno;3;100.0;100.0;0.0;100.0;100.0;14;4.7;5.4
Nižný Tvarožec;obec;;;;;;;;;;;;áno;nie;áno;nie;25;4.0;4.0;0.0;0.0;100.0;130;5.7;28.6
Nižný Tvarožec;obec;extravilán;mimo obce;700;;nevysporiadané;áno;nie;áno;nie;áno;iná;;;;;24;0.0;0.0;0.0;0.0;100.0;122;5.6;
Nižný Tvarožec;obec;extravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;nie;áno;;;;;;1;100.0;100.0;0.0;0.0;100.0;8;8.0;
Ortuťová;obec;;;;;;;;;;;;nie;čiastočne;áno;áno;3;33.3;0.0;0.0;0.0;33.3;41;14.0;18.8
Ortuťová;obec;extravilán;mimo obce;1000;les;nevysporiadané;nie;nie;áno;nie;nie;iná;;;;;2;0.0;0.0;0.0;0.0;0.0;28;14.0;
Ortuťová;obec;intravilán;na okraji;;;vysporiadané;nie;nie;áno;áno;áno;*;;;;;1;100.0;0.0;0.0;0.0;100.0;14;14.0;
Petrová;obec;;;;;;;;;;;;áno;nie;áno;nie;52;59.6;15.4;0.0;0.0;26.9;425;8.2;71.2
Petrová;obec;intravilán;mimo obce;300;;čiastočne vysporiadané;áno;nie;áno;nie;áno;iná;;;;;50;58.0;12.0;0.0;0.0;24.0;415;8.3;
Petrová;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;nie;áno;;;;;;2;100.0;100.0;0.0;0.0;100.0;10;5.5;
Raslavice;obec;;;;;;;;;;;;áno;nie;áno;áno;43;79.1;67.4;0.0;41.9;100.0;317;7.4;12.8
Raslavice;obec;intravilán;na okraji;;;čiastočne vysporiadané;áno;nie;áno;áno;áno;asfaltová;;;;;42;78.6;66.7;0.0;40.5;100.0;312;7.4;
Raslavice;obec;intravilán;integrované/rozptýlené;;;nevysporiadané;áno;nie;áno;áno;áno;;;;;;1;100.0;100.0;0.0;100.0;100.0;5;5.0;
Richvald;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;áno;áno;*;áno;nie;áno;áno;2;100.0;50.0;0.0;0.0;50.0;20;10.0;2.0
Rokytov;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;áno;áno;iná;áno;nie;áno;áno;18;66.7;66.7;0.0;38.9;66.7;130;8.6;24.6
Snakov;obec;intravilán;integrované/koncentrované;;;vysporiadané;áno;nie;áno;nie;áno;*;áno;nie;áno;nie;13;61.5;30.8;0.0;0.0;100.0;160;12.1;24.9
Sveržov;obec;intravilán;mimo obce;100;iné;čiastočne vysporiadané;áno;nie;áno;nie;áno;iná;áno;nie;áno;áno;9;0.0;0.0;0.0;0.0;11.1;52;5.8;10.2
Šarišské Čierne;obec;;;;;;;;;;;;áno;nie;áno;nie;8;75.0;100.0;0.0;0.0;100.0;62;7.9;18.0
Šarišské Čierne;obec;intravilán;na okraji;;;čiastočne vysporiadané;áno;nie;áno;nie;áno;asfaltová;;;;;5;80.0;100.0;0.0;0.0;100.0;38;7.6;
Šarišské Čierne;obec;intravilán;mimo obce;100;;vysporiadané;áno;nie;áno;nie;nie;asfaltová;;;;;1;0.0;100.0;0.0;0.0;100.0;15;16.0;
Šarišské Čierne;obec;intravilán;integrované/rozptýlené;;;vysporiadané;áno;nie;áno;nie;áno;;;;;;2;100.0;100.0;0.0;0.0;100.0;9;4.5;
Šášová;obec;intravilán;na okraji;;;nevysporiadané;nie;nie;áno;áno;áno;iná;áno;nie;áno;áno;4;50.0;50.0;0.0;25.0;100.0;19;6.5;12.0
Varadka;obec;;;;;;;;;;;;áno;nie;áno;nie;24;50.0;95.8;0.0;0.0;95.8;142;5.9;84.5
Varadka;obec;intravilán;na okraji;;;vysporiadané;áno;nie;áno;nie;áno;iná;;;;;15;20.0;100.0;0.0;0.0;100.0;100;6.7;
